state,district,pincode,demo_age_5_17,demo_age_17_,enroll_age_0_5,enroll_age_5_17,enroll_age_18_greater,bio_age_5_17,bio_age_17_,enroll_ratio_5_17,enroll_ratio_17_plus,bio_ratio_5_17,bio_ratio_17_plus
Kerala,Kasaragod,670511,21.0,234.0,22.0,7.0,0.0,372.0,389.0,0.3333333333333333,0.0,17.714285714285715,1.6623931623931625
Chhattisgarh,Raipur,493890,5.0,207.0,13.0,2.0,0.0,94.0,344.0,0.4,0.0,18.8,1.6618357487922706
Uttarakhand,Uttarkashi,249171,108.0,733.0,85.0,18.0,1.0,907.0,1218.0,0.16666666666666666,0.001364256480218281,8.398148148148149,1.6616643929058663
Gujarat,Patan,384130,8.0,65.0,19.0,4.0,0.0,98.0,108.0,0.5,0.0,12.25,1.6615384615384616
Tamil Nadu,Tiruchirappalli,620020,120.0,762.0,71.0,16.0,0.0,784.0,1266.0,0.13333333333333333,0.0,6.533333333333333,1.6614173228346456
Punjab,Sangrur,148028,108.0,2932.0,221.0,32.0,1.0,4495.0,4870.0,0.2962962962962963,0.00034106412005457026,41.620370370370374,1.6609822646657573
Tamil Nadu,Vellore,635651,171.0,873.0,118.0,12.0,0.0,1591.0,1450.0,0.07017543859649122,0.0,9.304093567251462,1.6609392898052693
Odisha,Kendrapara,754220,306.0,1878.0,156.0,24.0,2.0,2645.0,3119.0,0.0784313725490196,0.0010649627263045794,8.643790849673202,1.6608093716719914
Rajasthan,Jaisalmer,345022,64.0,398.0,54.0,22.0,0.0,910.0,661.0,0.34375,0.0,14.21875,1.6608040201005025
Kerala,Kannur,670663,12.0,389.0,26.0,16.0,0.0,414.0,646.0,1.3333333333333333,0.0,34.5,1.660668380462725
Odisha,Nayagarh,752090,91.0,610.0,74.0,6.0,0.0,964.0,1013.0,0.06593406593406594,0.0,10.593406593406593,1.660655737704918
Tamil Nadu,Viluppuram,606201,38.0,813.0,74.0,11.0,0.0,687.0,1350.0,0.2894736842105263,0.0,18.07894736842105,1.6605166051660516
Odisha,Mayurbhanj,757055,86.0,477.0,46.0,18.0,0.0,645.0,792.0,0.20930232558139536,0.0,7.5,1.6603773584905661
Bihar,Purnia,854330,437.0,6413.0,1122.0,310.0,5.0,9128.0,10648.0,0.7093821510297483,0.000779666302822392,20.887871853546912,1.6603773584905661
Andhra Pradesh,Karim Nagar,505102,4.0,53.0,3.0,0.0,0.0,6.0,88.0,0.0,0.0,1.5,1.6603773584905661
Madhya Pradesh,Khandwa,450881,180.0,686.0,135.0,49.0,6.0,2404.0,1139.0,0.2722222222222222,0.008746355685131196,13.355555555555556,1.6603498542274053
Andhra Pradesh,Medak,502102,39.0,312.0,25.0,2.0,0.0,254.0,518.0,0.05128205128205128,0.0,6.512820512820513,1.6602564102564104
Punjab,Ferozepur,142052,109.0,1579.0,66.0,7.0,0.0,1469.0,2621.0,0.06422018348623854,0.0,13.477064220183486,1.6599113362887903
Kerala,Kottayam,686576,21.0,294.0,24.0,6.0,3.0,358.0,488.0,0.2857142857142857,0.01020408163265306,17.047619047619047,1.6598639455782314
Telangana,Mahabubnagar,509381,381.0,817.0,62.0,26.0,0.0,1203.0,1356.0,0.06824146981627296,0.0,3.15748031496063,1.6597307221542228
Jharkhand,Garhwa,822115,19.0,141.0,32.0,9.0,0.0,180.0,234.0,0.47368421052631576,0.0,9.473684210526315,1.6595744680851063
Jammu and Kashmir,Anantnag,192221,71.0,590.0,95.0,15.0,0.0,990.0,979.0,0.2112676056338028,0.0,13.943661971830986,1.659322033898305
Karnataka,Belagavi,591311,137.0,490.0,85.0,13.0,9.0,1118.0,813.0,0.0948905109489051,0.018367346938775512,8.16058394160584,1.6591836734693877
Tamil Nadu,Cuddalore,606301,27.0,132.0,15.0,2.0,0.0,225.0,219.0,0.07407407407407407,0.0,8.333333333333334,1.6590909090909092
Kerala,Alappuzha,688012,7.0,217.0,20.0,7.0,0.0,190.0,360.0,1.0,0.0,27.142857142857142,1.6589861751152073
Maharashtra,Thane,401103,2.0,469.0,11.0,3.0,0.0,11.0,778.0,1.5,0.0,5.5,1.6588486140724947
Rajasthan,Bhilwara,311025,142.0,1187.0,130.0,51.0,5.0,1710.0,1969.0,0.3591549295774648,0.004212299915754001,12.04225352112676,1.6588037068239259
Kerala,Kannur,670571,63.0,808.0,63.0,14.0,2.0,889.0,1340.0,0.2222222222222222,0.0024752475247524753,14.11111111111111,1.6584158415841583
Andhra Pradesh,West Godavari,534003,65.0,395.0,51.0,5.0,0.0,1033.0,655.0,0.07692307692307693,0.0,15.892307692307693,1.6582278481012658
Odisha,Malkangiri,764043,301.0,1167.0,173.0,48.0,0.0,3258.0,1935.0,0.15946843853820597,0.0,10.82392026578073,1.6580976863753214
Maharashtra,Osmanabad,413508,39.0,1591.0,72.0,12.0,0.0,1287.0,2638.0,0.3076923076923077,0.0,33.0,1.6580766813324952
Gujarat,Rajkot,360020,24.0,374.0,29.0,17.0,4.0,540.0,620.0,0.7083333333333334,0.0106951871657754,22.5,1.6577540106951871
Maharashtra,Mumbai,400033,31.0,666.0,51.0,13.0,0.0,771.0,1104.0,0.41935483870967744,0.0,24.870967741935484,1.6576576576576576
Haryana,Rohtak,124406,48.0,400.0,68.0,1.0,1.0,340.0,663.0,0.020833333333333332,0.0025,7.083333333333333,1.6575
Maharashtra,Sangli,416406,20.0,324.0,12.0,4.0,0.0,671.0,537.0,0.2,0.0,33.55,1.6574074074074074
Tamil Nadu,Tirunelveli,627351,152.0,817.0,107.0,29.0,0.0,970.0,1354.0,0.19078947368421054,0.0,6.381578947368421,1.657282741738066
Karnataka,Chickmagalur,577146,25.0,248.0,45.0,5.0,0.0,180.0,411.0,0.2,0.0,7.2,1.657258064516129
Gujarat,Bhavnagar,364135,103.0,598.0,40.0,8.0,3.0,958.0,991.0,0.07766990291262135,0.005016722408026756,9.300970873786408,1.657190635451505
Goa,North Goa,403524,26.0,175.0,21.0,0.0,4.0,181.0,290.0,0.0,0.022857142857142857,6.961538461538462,1.6571428571428573
Goa,North Goa,403114,28.0,245.0,13.0,5.0,2.0,240.0,406.0,0.17857142857142858,0.00816326530612245,8.571428571428571,1.6571428571428573
Telangana,Mahabubnagar,509129,305.0,697.0,80.0,41.0,0.0,1530.0,1155.0,0.13442622950819672,0.0,5.016393442622951,1.6571018651362983
Uttarakhand,Pauri Garhwal,246169,35.0,242.0,27.0,5.0,0.0,305.0,401.0,0.14285714285714285,0.0,8.714285714285714,1.6570247933884297
Kerala,Thrissur,680301,63.0,545.0,72.0,10.0,4.0,523.0,903.0,0.15873015873015872,0.007339449541284404,8.301587301587302,1.656880733944954
Madhya Pradesh,Rewa,486338,123.0,772.0,159.0,33.0,0.0,2415.0,1279.0,0.2682926829268293,0.0,19.634146341463413,1.6567357512953367
Tamil Nadu,Madurai,625529,70.0,469.0,63.0,10.0,0.0,776.0,777.0,0.14285714285714285,0.0,11.085714285714285,1.6567164179104477
Andhra Pradesh,Anantapur,515004,118.0,594.0,54.0,6.0,0.0,604.0,984.0,0.05084745762711865,0.0,5.11864406779661,1.6565656565656566
Gujarat,Chhotaudepur,391168,245.0,655.0,130.0,80.0,36.0,1516.0,1085.0,0.32653061224489793,0.0549618320610687,6.187755102040816,1.6564885496183206
Andhra Pradesh,Nellore,524307,32.0,331.0,46.0,2.0,0.0,804.0,548.0,0.0625,0.0,25.125,1.6555891238670695
Nagaland,Tuensang,798612,355.0,2720.0,435.0,698.0,65.0,1857.0,4503.0,1.9661971830985916,0.02389705882352941,5.230985915492957,1.655514705882353
Karnataka,Chickmagalur,577102,9.0,119.0,14.0,0.0,0.0,122.0,197.0,0.0,0.0,13.555555555555555,1.6554621848739495
Odisha,Koraput,764036,307.0,1920.0,192.0,72.0,5.0,2960.0,3178.0,0.23452768729641693,0.0026041666666666665,9.64169381107492,1.6552083333333334
Chhattisgarh,Kanker,494771,58.0,983.0,125.0,11.0,0.0,1068.0,1627.0,0.1896551724137931,0.0,18.413793103448278,1.6551373346897253
Uttarakhand,Dehradun,248165,27.0,229.0,41.0,5.0,0.0,322.0,379.0,0.18518518518518517,0.0,11.925925925925926,1.6550218340611353
Maharashtra,Gadchiroli,442703,71.0,1289.0,78.0,1.0,0.0,1118.0,2133.0,0.014084507042253521,0.0,15.746478873239436,1.6547711404189294
Bihar,Madhubani,847306,5.0,139.0,12.0,3.0,0.0,189.0,230.0,0.6,0.0,37.8,1.6546762589928057
Tamil Nadu,Cuddalore,608304,65.0,359.0,44.0,9.0,1.0,578.0,594.0,0.13846153846153847,0.002785515320334262,8.892307692307693,1.6545961002785516
Tamil Nadu,The Nilgiris,643102,181.0,547.0,45.0,18.0,0.0,1200.0,905.0,0.09944751381215469,0.0,6.629834254143646,1.6544789762340038
Maharashtra,Ratnagiri,415712,103.0,2632.0,96.0,15.0,0.0,2909.0,4354.0,0.14563106796116504,0.0,28.24271844660194,1.6542553191489362
Tamil Nadu,Thoothukkudi,628901,59.0,500.0,40.0,7.0,0.0,433.0,827.0,0.11864406779661017,0.0,7.338983050847458,1.654
Bihar,Purnea,854301,41.0,1040.0,55.0,43.0,0.0,392.0,1720.0,1.048780487804878,0.0,9.560975609756097,1.6538461538461537
Maharashtra,Wardha,442103,1.0,78.0,0.0,0.0,0.0,27.0,129.0,0.0,0.0,27.0,1.6538461538461537
Chhattisgarh,Durg,490011,474.0,2087.0,125.0,17.0,0.0,3678.0,3451.0,0.035864978902953586,0.0,7.7594936708860756,1.6535697172975563
Karnataka,Dharwad,581206,307.0,381.0,76.0,3.0,0.0,541.0,630.0,0.009771986970684038,0.0,1.762214983713355,1.6535433070866141
Jammu and Kashmir,Samba,184141,43.0,378.0,60.0,7.0,5.0,680.0,625.0,0.16279069767441862,0.013227513227513227,15.813953488372093,1.6534391534391535
West Bengal,Barddhaman,713304,8.0,649.0,57.0,25.0,0.0,477.0,1073.0,3.125,0.0,59.625,1.6533127889060093
Tamil Nadu,Tiruvannamalai,606709,196.0,695.0,121.0,12.0,3.0,1793.0,1149.0,0.061224489795918366,0.004316546762589928,9.14795918367347,1.6532374100719425
Tamil Nadu,Salem,636102,170.0,680.0,58.0,1.0,0.0,683.0,1124.0,0.0058823529411764705,0.0,4.017647058823529,1.6529411764705881
Jammu and Kashmir,Udhampur,182161,5.0,121.0,25.0,3.0,0.0,232.0,200.0,0.6,0.0,46.4,1.6528925619834711
Tamil Nadu,Dharmapuri,635305,175.0,821.0,157.0,40.0,1.0,2613.0,1357.0,0.22857142857142856,0.001218026796589525,14.93142857142857,1.6528623629719854
Haryana,Mahendragarh,123023,203.0,2287.0,360.0,54.0,0.0,3012.0,3780.0,0.2660098522167488,0.0,14.83743842364532,1.6528202885876695
Tamil Nadu,Madurai,625503,254.0,959.0,209.0,14.0,2.0,1794.0,1585.0,0.05511811023622047,0.0020855057351407717,7.062992125984252,1.6527632950990616
Rajasthan,Sawai Madhopur,322204,23.0,95.0,23.0,9.0,0.0,240.0,157.0,0.391304347826087,0.0,10.434782608695652,1.6526315789473685
Karnataka,Bengaluru,560095,16.0,213.0,17.0,6.0,4.0,206.0,352.0,0.375,0.018779342723004695,12.875,1.6525821596244132
Andhra Pradesh,Krishna,521108,74.0,538.0,69.0,8.0,0.0,1685.0,889.0,0.10810810810810811,0.0,22.77027027027027,1.6524163568773234
Kerala,Kannur,670561,45.0,719.0,53.0,28.0,5.0,706.0,1188.0,0.6222222222222222,0.006954102920723227,15.688888888888888,1.6522948539638387
Tamil Nadu,Tiruvallur,600098,24.0,92.0,7.0,5.0,0.0,188.0,152.0,0.20833333333333334,0.0,7.833333333333333,1.6521739130434783
Karnataka,Haveri,581193,46.0,276.0,85.0,6.0,2.0,605.0,456.0,0.13043478260869565,0.007246376811594203,13.152173913043478,1.6521739130434783
Himachal Pradesh,Kullu,172032,21.0,138.0,17.0,2.0,0.0,214.0,228.0,0.09523809523809523,0.0,10.19047619047619,1.6521739130434783
Telangana,Medak,502372,73.0,276.0,54.0,7.0,0.0,628.0,456.0,0.0958904109589041,0.0,8.602739726027398,1.6521739130434783
Rajasthan,Jaisalmer,345031,53.0,572.0,69.0,46.0,1.0,1063.0,945.0,0.8679245283018868,0.0017482517482517483,20.056603773584907,1.652097902097902
Tamil Nadu,Nagapattinam,609106,49.0,480.0,39.0,16.0,0.0,576.0,793.0,0.32653061224489793,0.0,11.755102040816327,1.6520833333333333
Gujarat,Navsari,396060,93.0,434.0,79.0,4.0,0.0,1252.0,717.0,0.043010752688172046,0.0,13.46236559139785,1.652073732718894
Tamil Nadu,Thiruvarur,614020,41.0,247.0,41.0,6.0,0.0,487.0,408.0,0.14634146341463414,0.0,11.878048780487806,1.6518218623481782
Karnataka,Dharwad,580025,122.0,689.0,135.0,12.0,0.0,1090.0,1138.0,0.09836065573770492,0.0,8.934426229508198,1.6516690856313498
Puducherry,Puducherry,605106,25.0,155.0,46.0,5.0,0.0,447.0,256.0,0.2,0.0,17.88,1.6516129032258065
Tamil Nadu,Dindigul,624220,67.0,508.0,69.0,8.0,0.0,426.0,839.0,0.11940298507462686,0.0,6.358208955223881,1.6515748031496063
Tamil Nadu,Nagapattinam,609116,34.0,353.0,17.0,7.0,0.0,536.0,583.0,0.20588235294117646,0.0,15.764705882352942,1.651558073654391
Andhra Pradesh,Vizianagaram,535527,90.0,482.0,32.0,0.0,0.0,1128.0,796.0,0.0,0.0,12.533333333333333,1.6514522821576763
Himachal Pradesh,Hamirpur,177048,16.0,175.0,38.0,0.0,0.0,218.0,289.0,0.0,0.0,13.625,1.6514285714285715
Telangana,Adilabad,504109,39.0,152.0,21.0,2.0,0.0,728.0,251.0,0.05128205128205128,0.0,18.666666666666668,1.6513157894736843
Telangana,Warangal,506317,82.0,404.0,22.0,2.0,0.0,568.0,667.0,0.024390243902439025,0.0,6.926829268292683,1.650990099009901
Kerala,Kollam,691503,43.0,510.0,44.0,8.0,3.0,481.0,842.0,0.18604651162790697,0.0058823529411764705,11.186046511627907,1.6509803921568627
Punjab,Fatehgarh Sahib,140101,7.0,63.0,8.0,0.0,0.0,119.0,104.0,0.0,0.0,17.0,1.6507936507936507
Kerala,Ernakulam,682032,6.0,209.0,21.0,6.0,2.0,258.0,345.0,1.0,0.009569377990430622,43.0,1.6507177033492824
Kerala,Thrissur,680699,52.0,415.0,41.0,10.0,0.0,556.0,685.0,0.19230769230769232,0.0,10.692307692307692,1.6506024096385543
Tamil Nadu,Vellore,635701,55.0,455.0,53.0,13.0,0.0,538.0,751.0,0.23636363636363636,0.0,9.781818181818181,1.6505494505494505
Chhattisgarh,Dhamtari,494333,19.0,183.0,9.0,0.0,0.0,147.0,302.0,0.0,0.0,7.7368421052631575,1.650273224043716
Odisha,Kendrapara,755011,1.0,20.0,1.0,1.0,0.0,17.0,33.0,1.0,0.0,17.0,1.65
Maharashtra,Mumbai( Sub Urban ),400089,1.0,40.0,6.0,1.0,0.0,12.0,66.0,1.0,0.0,12.0,1.65
Karnataka,yadgir,585214,15.0,180.0,73.0,1.0,0.0,79.0,297.0,0.06666666666666667,0.0,5.266666666666667,1.65
Tamil Nadu,Coimbatore,642114,50.0,442.0,37.0,9.0,0.0,371.0,729.0,0.18,0.0,7.42,1.6493212669683257
Goa,North Goa,403404,13.0,188.0,14.0,3.0,0.0,341.0,310.0,0.23076923076923078,0.0,26.23076923076923,1.648936170212766
Odisha,Jajapur,755011,111.0,675.0,79.0,20.0,0.0,1171.0,1113.0,0.18018018018018017,0.0,10.54954954954955,1.6488888888888888
Assam,Dibrugarh,786005,31.0,205.0,10.0,15.0,3.0,202.0,338.0,0.4838709677419355,0.014634146341463415,6.516129032258065,1.648780487804878
Punjab,Amritsar,143202,35.0,760.0,53.0,1.0,0.0,577.0,1253.0,0.02857142857142857,0.0,16.485714285714284,1.6486842105263158
Tamil Nadu,Salem,636502,376.0,1525.0,175.0,63.0,7.0,2688.0,2514.0,0.1675531914893617,0.0045901639344262295,7.148936170212766,1.6485245901639345
Rajasthan,Jaipur,303712,200.0,1203.0,221.0,82.0,4.0,1721.0,1983.0,0.41,0.0033250207813798837,8.605,1.6483790523690773
Himachal Pradesh,Mandi,176121,58.0,398.0,81.0,2.0,0.0,981.0,656.0,0.034482758620689655,0.0,16.913793103448278,1.6482412060301508
Kerala,Kasaragod,671122,20.0,253.0,30.0,11.0,4.0,314.0,417.0,0.55,0.015810276679841896,15.7,1.6482213438735178
Tamil Nadu,Namakkal,637204,46.0,196.0,22.0,1.0,0.0,215.0,323.0,0.021739130434782608,0.0,4.673913043478261,1.6479591836734695
Chhattisgarh,Kanker,494334,279.0,1845.0,105.0,13.0,0.0,1526.0,3040.0,0.04659498207885305,0.0,5.469534050179211,1.6476964769647697
Andhra Pradesh,Nellore,524323,32.0,227.0,24.0,4.0,0.0,606.0,374.0,0.125,0.0,18.9375,1.6475770925110131
Telangana,Peddapalli,505185,74.0,765.0,54.0,3.0,0.0,329.0,1260.0,0.04054054054054054,0.0,4.445945945945946,1.6470588235294117
Tamil Nadu,Virudhunagar,627713,15.0,34.0,1.0,2.0,0.0,40.0,56.0,0.13333333333333333,0.0,2.6666666666666665,1.6470588235294117
Jharkhand,Seraikela-kharsawan,833216,5.0,459.0,38.0,34.0,0.0,220.0,756.0,6.8,0.0,44.0,1.6470588235294117
Andhra Pradesh,East Godavari,507135,87.0,561.0,56.0,4.0,0.0,1358.0,924.0,0.04597701149425287,0.0,15.60919540229885,1.6470588235294117
Andhra Pradesh,Parvathipuram Manyam,535527,11.0,85.0,12.0,1.0,1.0,92.0,140.0,0.09090909090909091,0.011764705882352941,8.363636363636363,1.6470588235294117
Telangana,Warangal,506252,135.0,538.0,49.0,12.0,0.0,868.0,886.0,0.08888888888888889,0.0,6.42962962962963,1.6468401486988848
Goa,South Goa,403712,18.0,184.0,15.0,2.0,1.0,246.0,303.0,0.1111111111111111,0.005434782608695652,13.666666666666666,1.6467391304347827
Andhra Pradesh,West Godavari,534437,42.0,300.0,25.0,1.0,0.0,746.0,494.0,0.023809523809523808,0.0,17.761904761904763,1.6466666666666667
Jammu and Kashmir,Budgam,192121,80.0,150.0,17.0,2.0,1.0,772.0,247.0,0.025,0.006666666666666667,9.65,1.6466666666666667
Haryana,Sirsa,125075,132.0,1825.0,177.0,10.0,0.0,2244.0,3005.0,0.07575757575757576,0.0,17.0,1.6465753424657534
Tamil Nadu,Dharmapuri,635116,31.0,116.0,41.0,3.0,0.0,345.0,191.0,0.0967741935483871,0.0,11.129032258064516,1.646551724137931
Chhattisgarh,Bijapur,494444,608.0,4213.0,2153.0,984.0,895.0,5456.0,6936.0,1.618421052631579,0.21243769285544742,8.973684210526315,1.6463327794920484
Karnataka,Shimoga,577225,24.0,147.0,31.0,0.0,0.0,70.0,242.0,0.0,0.0,2.9166666666666665,1.6462585034013606
Tamil Nadu,Tirunelveli,627008,58.0,260.0,30.0,6.0,0.0,430.0,428.0,0.10344827586206896,0.0,7.413793103448276,1.646153846153846
Himachal Pradesh,Mandi,176120,56.0,666.0,119.0,2.0,0.0,1545.0,1096.0,0.03571428571428571,0.0,27.589285714285715,1.6456456456456456
Odisha,Mayurbhanj,757104,61.0,389.0,41.0,25.0,0.0,473.0,640.0,0.4098360655737705,0.0,7.754098360655738,1.6452442159383034
Gujarat,Sabarkantha,383305,81.0,978.0,84.0,14.0,7.0,1621.0,1609.0,0.1728395061728395,0.007157464212678937,20.012345679012345,1.6451942740286298
Karnataka,Davangere,583131,422.0,806.0,45.0,9.0,0.0,1735.0,1326.0,0.02132701421800948,0.0,4.111374407582939,1.6451612903225807
Kerala,Palakkad,678601,169.0,1913.0,180.0,83.0,4.0,1665.0,3147.0,0.4911242603550296,0.0020909566126502874,9.85207100591716,1.6450601150026136
Tamil Nadu,Nagapattinam,609301,48.0,428.0,56.0,27.0,0.0,378.0,704.0,0.5625,0.0,7.875,1.644859813084112
Tamil Nadu,Coimbatore,641108,171.0,1284.0,122.0,38.0,2.0,914.0,2112.0,0.2222222222222222,0.001557632398753894,5.345029239766082,1.644859813084112
Punjab,Rupnagar,140125,47.0,532.0,40.0,1.0,0.0,574.0,875.0,0.02127659574468085,0.0,12.212765957446809,1.644736842105263
Tamil Nadu,Salem,636121,215.0,805.0,113.0,8.0,0.0,1448.0,1324.0,0.037209302325581395,0.0,6.734883720930233,1.64472049689441
Tamil Nadu,Theni,625521,98.0,692.0,58.0,2.0,0.0,726.0,1138.0,0.02040816326530612,0.0,7.408163265306122,1.6445086705202312
Andhra Pradesh,Ananthapur,515801,142.0,419.0,73.0,9.0,0.0,2304.0,689.0,0.06338028169014084,0.0,16.225352112676056,1.6443914081145585
Gujarat,Panchmahals,389240,48.0,1090.0,42.0,16.0,0.0,715.0,1792.0,0.3333333333333333,0.0,14.895833333333334,1.6440366972477065
Gujarat,Bhavnagar,364120,169.0,848.0,130.0,14.0,3.0,1453.0,1394.0,0.08284023668639054,0.003537735849056604,8.597633136094675,1.6438679245283019
Rajasthan,Ganganagar,335703,128.0,1647.0,171.0,70.0,3.0,2117.0,2707.0,0.546875,0.0018214936247723133,16.5390625,1.6435944140862173
Tamil Nadu,Vellore,632058,25.0,101.0,21.0,2.0,0.0,253.0,166.0,0.08,0.0,10.12,1.6435643564356435
Tamil Nadu,Thanjavur,614015,19.0,115.0,23.0,4.0,0.0,212.0,189.0,0.21052631578947367,0.0,11.157894736842104,1.6434782608695653
Gujarat,Junagadh,362240,87.0,819.0,152.0,7.0,1.0,779.0,1346.0,0.08045977011494253,0.001221001221001221,8.954022988505747,1.6434676434676434
Tamil Nadu,Villupuram,605109,46.0,129.0,37.0,6.0,0.0,749.0,212.0,0.13043478260869565,0.0,16.282608695652176,1.6434108527131783
Tamil Nadu,Villupuram,605801,105.0,272.0,58.0,8.0,0.0,1133.0,447.0,0.0761904761904762,0.0,10.790476190476191,1.6433823529411764
Tamil Nadu,Erode,638057,67.0,457.0,50.0,5.0,0.0,750.0,751.0,0.07462686567164178,0.0,11.194029850746269,1.6433260393873086
Tamil Nadu,Perambalur,621219,56.0,269.0,61.0,9.0,0.0,558.0,442.0,0.16071428571428573,0.0,9.964285714285714,1.6431226765799256
Odisha,Nayagarh,752066,7.0,14.0,2.0,0.0,0.0,6.0,23.0,0.0,0.0,0.8571428571428571,1.6428571428571428
Tamil Nadu,Sivaganga,630502,113.0,974.0,104.0,19.0,0.0,1059.0,1600.0,0.168141592920354,0.0,9.371681415929203,1.6427104722792607
Tamil Nadu,Dindigul,624306,238.0,1598.0,144.0,46.0,0.0,1895.0,2625.0,0.19327731092436976,0.0,7.96218487394958,1.6426783479349187
Gujarat,Rajkot,360405,23.0,450.0,67.0,5.0,3.0,733.0,739.0,0.21739130434782608,0.006666666666666667,31.869565217391305,1.6422222222222222
Maharashtra,Pune,412201,99.0,1554.0,138.0,17.0,0.0,2322.0,2552.0,0.1717171717171717,0.0,23.454545454545453,1.6422136422136422
Tamil Nadu,The Nilgiris,643003,46.0,285.0,27.0,12.0,0.0,422.0,468.0,0.2608695652173913,0.0,9.173913043478262,1.6421052631578947
Haryana,Jind,126115,384.0,3328.0,337.0,13.0,0.0,3154.0,5464.0,0.033854166666666664,0.0,8.213541666666666,1.6418269230769231
Odisha,Ganjam,761131,244.0,1566.0,138.0,40.0,0.0,2201.0,2571.0,0.16393442622950818,0.0,9.020491803278688,1.6417624521072798
Tamil Nadu,Madurai,625018,453.0,2486.0,304.0,39.0,0.0,2561.0,4081.0,0.08609271523178808,0.0,5.653421633554084,1.6415929203539823
Maharashtra,Nashik,423105,245.0,4441.0,281.0,116.0,2.0,4805.0,7290.0,0.47346938775510206,0.00045034902049088043,19.612244897959183,1.6415221796892592
Karnataka,Tumkur,572133,36.0,265.0,30.0,3.0,0.0,285.0,435.0,0.08333333333333333,0.0,7.916666666666667,1.6415094339622642
Odisha,Cuttack,754027,79.0,585.0,65.0,12.0,0.0,1014.0,960.0,0.1518987341772152,0.0,12.835443037974683,1.641025641025641
Chhattisgarh,Kanker,494777,55.0,2011.0,70.0,39.0,0.0,1325.0,3300.0,0.7090909090909091,0.0,24.09090909090909,1.6409746394828444
Kerala,Palakkad,678004,124.0,1342.0,111.0,29.0,4.0,1422.0,2202.0,0.23387096774193547,0.0029806259314456036,11.46774193548387,1.6408345752608047
Gujarat,Kheda,387355,104.0,640.0,85.0,8.0,4.0,706.0,1050.0,0.07692307692307693,0.00625,6.788461538461538,1.640625
Karnataka,Shimoga,577427,91.0,851.0,210.0,13.0,0.0,486.0,1396.0,0.14285714285714285,0.0,5.34065934065934,1.6404230317273796
Punjab,Sangrur,148030,80.0,1262.0,92.0,5.0,0.0,1965.0,2070.0,0.0625,0.0,24.5625,1.6402535657686212
Tamil Nadu,Kancheepuram,602108,20.0,189.0,16.0,13.0,0.0,263.0,310.0,0.65,0.0,13.15,1.6402116402116402
Mizoram,Lawngtlai,796770,99.0,817.0,323.0,136.0,20.0,2698.0,1340.0,1.3737373737373737,0.02447980416156671,27.252525252525253,1.6401468788249693
Himachal Pradesh,Chamba,176207,187.0,814.0,101.0,3.0,0.0,1170.0,1335.0,0.016042780748663103,0.0,6.25668449197861,1.6400491400491402
Andhra Pradesh,Parvathipuram Manyam,535522,25.0,100.0,3.0,2.0,0.0,112.0,164.0,0.08,0.0,4.48,1.64
Karnataka,Shimoga,577216,55.0,236.0,44.0,2.0,0.0,219.0,387.0,0.03636363636363636,0.0,3.981818181818182,1.6398305084745763
Andaman and Nicobar Islands,South Andaman,744101,59.0,333.0,22.0,2.0,0.0,1038.0,546.0,0.03389830508474576,0.0,17.593220338983052,1.6396396396396395
Maharashtra,Sindhudurg,416605,3.0,147.0,11.0,0.0,0.0,135.0,241.0,0.0,0.0,45.0,1.6394557823129252
Gujarat,Patan,384110,29.0,335.0,42.0,13.0,4.0,457.0,549.0,0.4482758620689655,0.011940298507462687,15.758620689655173,1.6388059701492537
Maharashtra,Mumbai,400006,14.0,415.0,34.0,12.0,0.0,301.0,680.0,0.8571428571428571,0.0,21.5,1.6385542168674698
Tamil Nadu,Karur,639202,26.0,199.0,36.0,7.0,0.0,323.0,326.0,0.2692307692307692,0.0,12.423076923076923,1.6381909547738693
Kerala,Thrissur,680701,23.0,196.0,20.0,7.0,0.0,218.0,321.0,0.30434782608695654,0.0,9.478260869565217,1.6377551020408163
Rajasthan,Udaipur,313906,127.0,1007.0,181.0,113.0,5.0,2056.0,1649.0,0.889763779527559,0.004965243296921549,16.188976377952756,1.637537239324727
Andhra Pradesh,Anantapur,515641,86.0,262.0,26.0,0.0,0.0,235.0,429.0,0.0,0.0,2.7325581395348837,1.6374045801526718
Kerala,Kottayam,686501,19.0,339.0,22.0,5.0,1.0,387.0,555.0,0.2631578947368421,0.0029498525073746312,20.36842105263158,1.6371681415929205
Tamil Nadu,Kanniyakumari,629704,64.0,584.0,41.0,1.0,0.0,422.0,956.0,0.015625,0.0,6.59375,1.6369863013698631
Madhya Pradesh,Raisen,464551,663.0,4158.0,1124.0,168.0,17.0,9712.0,6806.0,0.25339366515837103,0.004088504088504088,14.648567119155354,1.6368446368446368
Maharashtra,Mumbai,400026,9.0,300.0,51.0,17.0,12.0,253.0,491.0,1.8888888888888888,0.04,28.11111111111111,1.6366666666666667
Gujarat,Anand,388210,111.0,1186.0,144.0,17.0,15.0,1366.0,1941.0,0.15315315315315314,0.012647554806070826,12.306306306306306,1.636593591905565
Jharkhand,East Singhbhum,831009,115.0,1406.0,122.0,24.0,4.0,1638.0,2301.0,0.20869565217391303,0.002844950213371266,14.243478260869566,1.6365576102418207
